slug,canonical_key,title,starts_at,ends_at,location_name,address,city,url,image_url,category,audience,price,status,source,source_id,source_url,dedupe_key,description,tags,accessibility,raw_categories,raw_target_audience,raw_accessibility,latitude,longitude,venue_url,venue_contact,venue_extra_info,venue_schedule,venue_category,venue_district,venue_accessibility,venue_tags
bad-bunny,bad-bunny-2026-05-26,Bad Bunny,2026-05-26,2026-05-27,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI4NjMsInB1ciI6ImJsb2JfaWQifX0=--f51b9099961dac5286874b8060610f7e840a5c03/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/bad-bunny-benfica.jpg,Music,,,approved,visitlisboa,en/events/bad-bunny,https://www.visitlisboa.com/en/events,eb77a0f33f24da6c9b378435f4f16ce49364d2d0,,,,,,,,,,,,,,,,
lisbon-by-design,lisbon-by-design-26-2026-05-26,Lisbon by Design'26,2026-05-26,2026-05-31,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MDUsInB1ciI6ImJsb2JfaWQifX0=--dc0584481d3ef416e4bf2b46810357ffe524392e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-lisbon-by-design.jpg,Exhibitions,,,approved,visitlisboa,en/events/lisbon-by-design_,https://www.visitlisboa.com/en/events,d145cd5b5605e404b48c8064127e6ddee0b16050,,,,,,,,,,,,,,,,
book-fair-1,book-fair-26-2026-05-27,Book Fair'26,2026-05-27,2026-06-14,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzA3MDksInB1ciI6ImJsb2JfaWQifX0=--d96a8f8d23c95ca33b93610ad6e4be6dde1c3900/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN25_Feira-do-Livro.jpg,Fairs,,Free Entry,approved,visitlisboa,en/events/book-fair-1,https://www.visitlisboa.com/en/events,2b30e2cc2470b5cdb1226b5dd71120c93159c71b,,,,,,,,,,,,,,,,
moga-caparica,moga-caparica-2026-05-27,MOGA Caparica,2026-05-27,2026-05-31,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MDIsInB1ciI6ImJsb2JfaWQifX0=--47f979b6e14618f849b937d5acf2644951521699/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-VISIT-LISBOA-moga-caparica.jpg,Music,,,approved,visitlisboa,en/events/moga-caparica,https://www.visitlisboa.com/en/events,cf416ddb2524c44b661d5475ec9c6cfbf4956950,,,,,,,,,,,,,,,,
arco-lisboa-l,arco-lisboa-international-contemporary-art-fair-26-2026-05-28,Arco Lisboa - International Contemporary Art Fair'26,2026-05-28,2026-05-31,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzM5MzIsInB1ciI6ImJsb2JfaWQifX0=--853cee48ce0da0d682d6c302c7f2aaf83b0d5aa1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Arco-Lisboa-26.jpg,Exhibitions,,,approved,visitlisboa,en/events/arco-lisboa-l,https://www.visitlisboa.com/en/events,9920aca278b505371d8ed65881e91b4d057f9ef7,,,,,,,,,,,,,,,,
around-classic-26,around-classic-2026-05-29,Around Classic,2026-05-29,2026-05-31,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU5MTAsInB1ciI6ImJsb2JfaWQifX0=--25d65fa0c89614c5595a1d8809c9f638ed5fd994/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-around-classic-26.jpg,Music,,,approved,visitlisboa,en/events/around-classic-26,https://www.visitlisboa.com/en/events,172b5455eeb6faa293665b25466dca622feed40e,,,,,,,,,,,,,,,,
coala-festival,coala-festival-26-2026-05-30,COALA festival'26,2026-05-30,2026-05-31,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU1NzEsInB1ciI6ImJsb2JfaWQifX0=--9701b1e820f6323006ce15393a7fc80ceade6f7c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-coala-festival.png,Music,,From €80,approved,visitlisboa,en/events/coala-festival,https://www.visitlisboa.com/en/events,35c781e3249378db68ee94d8277b5d7b43c9c6d2,,,,,,,,,,,,,,,,
popular-marches-meo-arena,popular-marches-meo-arena,Popular Marches | MEO Arena,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAzMTEsInB1ciI6ImJsb2JfaWQifX0=--e20f6312798241fa0257c99753eefbc7e6905aea/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Marchas-MEO.jpg,Others,,,approved,visitlisboa,en/events/popular-marches-meo-arena,https://www.visitlisboa.com/en/events,b5165616b7b833b0dc84ec681adb0dc7e12d8f48,,,,,,,,,,,,,,,,
lisbon-festivities-1,lisbon-festivities,Lisbon Festivities,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAzNjQsInB1ciI6ImJsb2JfaWQifX0=--f1e1d3a048ec1a5b8e363ee67a384033f2f42682/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/%23GEN_25_HP.jpg,Main Events,,Free Entry,approved,visitlisboa,en/events/lisbon-festivities-1,https://www.visitlisboa.com/en/events,b742486cbe91d8222a32d39e11ea33dbbc48e137,,,,,,,,,,,,,,,,
cineconchas,cineconchas-26,CineConchas'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzEyMzUsInB1ciI6ImJsb2JfaWQifX0=--cf671365eb77ad3491a88c9eb6320de90f55afe3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Cine-Conchas.jpg,Cinema,,Free Entry,approved,visitlisboa,en/events/cineconchas_,https://www.visitlisboa.com/en/events,ac559283cb1a4f76b148aa77a4f38a4ef4dd3279,,,,,,,,,,,,,,,,
father-john-misty,father-john-misty-2026-06-01,Father John Misty,2026-06-01,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4MjEsInB1ciI6ImJsb2JfaWQifX0=--e5ccd700397ff1de51f84a483820421ca8a7cd43/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-fjm.jpg,Music,,From €22 to €45,approved,visitlisboa,en/events/father-john-misty,https://www.visitlisboa.com/en/events,6b0c947038f0f8462b5c73f2731ab57617fdfc1a,,,,,,,,,,,,,,,,
arraiais-populares-lisboa-on-the-street,arraiais-populares,Arraiais Populares,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAzMjMsInB1ciI6ImJsb2JfaWQifX0=--ad71b657f3add8d83778c7f91b8b9470cda465f6/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Arraias-populares.jpg,Others,,Free Entry,approved,visitlisboa,en/events/arraiais-populares-lisboa-on-the-street,https://www.visitlisboa.com/en/events,8864a19ba6e272b4451bca0b296ca116822482c1,,,,,,,,,,,,,,,,
trezena-to-saint-anthony,trezena-to-saint-anthony,Trezena to Saint Anthony,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzA1MjQsInB1ciI6ImJsb2JfaWQifX0=--5f532375d8bcbdc27267b36a7114e7a0682363fb/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/trezena.jpg,Music,,Free Entry,approved,visitlisboa,en/events/trezena-to-saint-anthony,https://www.visitlisboa.com/en/events,213be2f18a7864847652d3f56ac24af4c70eea7b,,,,,,,,,,,,,,,,
l-allegro-il-penseroso-ed-il-moderato,l-allegro-il-penseroso-ed-il-moderato-2026-06-06,"L’Allegro, il Penseroso ed il Moderato",2026-06-06,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4MzIsInB1ciI6ImJsb2JfaWQifX0=--fd13e65072ea46258d207f4d014ce95f8a7bf362/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-l-allegro-il-penseroso-ed-il-moderato.jpg,Music,,From €12 to €15,approved,visitlisboa,en/events/l-allegro-il-penseroso-ed-il-moderato,https://www.visitlisboa.com/en/events,0ae10f0e280858ba63b0db49f1a3dd8f40819498,,,,,,,,,,,,,,,,
corrida-de-santo-antonio,corrida-de-santo-antonio-2026-06-07,Corrida de Santo António,2026-06-07,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzcwMjksInB1ciI6ImJsb2JfaWQifX0=--c4ae8b363f743b69e5e29195f203c02d931dedaf/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-corrida-de-santo-antonio.jpg,Sports,,,approved,visitlisboa,en/events/corrida-de-santo-antonio,https://www.visitlisboa.com/en/events,5064cff79131cb81d95ddc278071955060054535,,,,,,,,,,,,,,,,
the-reinvention-of-vivaldi,the-reinvention-of-vivaldi-2026-06-11,The Reinvention of Vivaldi,2026-06-11,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4MzMsInB1ciI6ImJsb2JfaWQifX0=--186a9782c9008fdad571dd19199d4b6a00149b7e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-a-reinvencao-de-vivaldi.jpg,Music,,From €9 to €17,approved,visitlisboa,en/events/the-reinvention-of-vivaldi,https://www.visitlisboa.com/en/events,edc4cec423aff21903469ad5c04266fc02820fad,,,,,,,,,,,,,,,,
weddings-of-saint-anthony,weddings-of-saint-anthony-2026-06-12,Weddings of Saint Anthony,2026-06-12,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzA3NDYsInB1ciI6ImJsb2JfaWQifX0=--e897916dc64a16cc152057d0c3d6ee01902cda34/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/casamentos-santo-antonio.jpg,Others,,Free Entry,approved,visitlisboa,en/events/weddings-of-saint-anthony,https://www.visitlisboa.com/en/events,0a07af15dbd687f80e410f7f36d62f8e74c028f5,,,,,,,,,,,,,,,,
popular-marches-av-liberdade,popular-marches-av-liberdade-2026-06-12,Popular Marches - Av. Liberdade,2026-06-12,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAzMTQsInB1ciI6ImJsb2JfaWQifX0=--c5dbe36f8186517c9d573058fb3f4d2446303699/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Marchas-Avenida-1.jpg,Festivals,,Free Entry,approved,visitlisboa,en/events/popular-marches-av-liberdade,https://www.visitlisboa.com/en/events,fdbad63c849dbb04236fc910b97b87b6b6d6647c,,,,,,,,,,,,,,,,
st-anthonys-night-12-13th-june,st-anthony-s-night-12-13th-june-2026-06-12,St. Anthony's night - 12/13th June,2026-06-12,2026-06-13,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU1ODgsInB1ciI6ImJsb2JfaWQifX0=--d50ed10dd57b5a389f2e0af1050bcaad5738bf83/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-noite-de-santo-antonio-12-13-de-junho_th.jpg,Others,,Free Entry,approved,visitlisboa,en/events/st-anthonys-night-12-13th-june,https://www.visitlisboa.com/en/events,5a4be0ce3d496d1feab51e3f43ca94574fab5e96,,,,,,,,,,,,,,,,
procession-of-saint-anthony,procession-of-saint-anthony-2026-06-12,Procession of Saint Anthony,2026-06-12,2026-06-13,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzA3NDIsInB1ciI6ImJsb2JfaWQifX0=--aef22355c9c7f543c39be3b3b9fa8e0336fd0166/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Procissao-santo.-antonio.jpg,Others,,Free Entry,approved,visitlisboa,en/events/procession-of-saint-anthony,https://www.visitlisboa.com/en/events,623ea5dcbda0eca054c2264018bbce10eadbcd6a,,,,,,,,,,,,,,,,
suncebeat-new-horizons-festival,suncebeat-new-horizons-festival-26-2026-06-18,Suncébeat New Horizons Festival'26,2026-06-18,2026-06-22,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzUwMzEsInB1ciI6ImJsb2JfaWQifX0=--75f229a85c5fd4a2ac06f8f4cd8f2f4aafc2d342/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/subcet.jpg,Music,,,approved,visitlisboa,en/events/suncebeat-new-horizons-festival,https://www.visitlisboa.com/en/events,713993ae1e8b7a07fa22760174a8ff52d4af3242,,,,,,,,,,,,,,,,
ahresp-awards,ahresp-awards-2026-06-19,AHRESP Awards,2026-06-19,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY0NjEsInB1ciI6ImJsb2JfaWQifX0=--ec69be29ef8a6294ee13b0b2a87d5745b2592aaa/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/ahresp.jpg,Others,,,approved,visitlisboa,en/events/ahresp-awards,https://www.visitlisboa.com/en/events,ad4bc75856c69e43e34d7fba255994e150816bed,,,,,,,,,,,,,,,,
rock-in-rio-lisboa26,rock-in-rio-lisboa-26-2026-06-20,Rock In Rio Lisboa'26,2026-06-20,2026-06-21,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjcyNTEsInB1ciI6ImJsb2JfaWQifX0=--59c6140ba0d91b9d8b8809d2b19583a3234bc0c1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-rock-in-rio-lisboa.jpg,Main Events,,,approved,visitlisboa,en/events/rock-in-rio-lisboa26,https://www.visitlisboa.com/en/events,3d6a84f6adb0383e69217a68e55f02c53f265eb3,,,,,,,,,,,,,,,,
festival-jardins-do-marques-1,festival-jardins-do-marques-26-2026-06-21,Festival Jardins do Marquês'26,2026-06-21,2026-07-08,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjY5MzQsInB1ciI6ImJsb2JfaWQifX0=--dd3c34996253a2e6c8d42727ffcc789ffd4975e3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2025-jardins-do-marques.jpg,Festivals,,,approved,visitlisboa,en/events/festival-jardins-do-marques-1,https://www.visitlisboa.com/en/events,159d26c8c5079625d46323d92ca886dcb2cba3c7,,,,,,,,,,,,,,,,
estoril-crafts-fair,estoril-crafts-fair-2026-06-26,Estoril Crafts Fair,2026-06-26,2026-08-23,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU3MDgsInB1ciI6ImJsb2JfaWQifX0=--e052de6f23d5ea49d3ccad3dff5fbb93a57c2eaa/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-Feira-de-Artesanato-do-Estoril_GEN.jpg,Fairs,,,approved,visitlisboa,en/events/estoril-crafts-fair,https://www.visitlisboa.com/en/events,5fa3d58278bbe268eed412a127628af92c81eb25,,,,,,,,,,,,,,,,
edmazia-mayembe-15-years-of-me,edmazia-mayembe-15-years-of-me-2026-06-26,Edmazia Mayembe – 15 Years of Me,2026-06-26,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzQyMjEsInB1ciI6ImJsb2JfaWQifX0=--4ffca036f7573d4afa6da0e9c1588927f0b23d47/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/edm%C3%A1zia.jpg,Music,,From €30 to €45,approved,visitlisboa,en/events/edmazia-mayembe-15-years-of-me,https://www.visitlisboa.com/en/events,e483ce497c3b9b4bbfb49f813d7a8a8ea556ccfd,,,,,,,,,,,,,,,,
fia-international-handicraft-exhibition-1,fia-lisboa-international-handicraft-exhibition-26-2026-06-27,FIA LISBOA - International Handicraft Exhibition'26,2026-06-27,2026-07-05,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzA2MzEsInB1ciI6ImJsb2JfaWQifX0=--67632e34e81d0368599ea934b9d0058fab96076c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN25_1400.jpg,Exhibitions,,,approved,visitlisboa,en/events/fia-international-handicraft-exhibition-1,https://www.visitlisboa.com/en/events,142b41ea98d64c6dec7ced7b275333e2296e170f,,,,,,,,,,,,,,,,
pennywise,pennywise-2026-06-30,Pennywise,2026-06-30,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY1MTcsInB1ciI6ImJsb2JfaWQifX0=--7a3849d431cb86ba76aabcffbc6175852fe54975/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-pennywise.jpg,Music,,From €34,approved,visitlisboa,en/events/pennywise,https://www.visitlisboa.com/en/events,b884c9f8f8e7189412d54f51673a8f16a2f1729e,,,,,,,,,,,,,,,,
brunch-electronik-lisboa-l,brunch-electronik-lisboa-26,Brunch Electronik Lisboa'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAyNjQsInB1ciI6ImJsb2JfaWQifX0=--b90c26d6a7e33a1d66d3bb5ac11bf40dd592815d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN25-brunch-eletronik.jpg,Music,,,approved,visitlisboa,en/events/brunch-electronik-lisboa-l,https://www.visitlisboa.com/en/events,0f70553d2cad611112bf5a83848827cf395ffb7d,,,,,,,,,,,,,,,,
portuguese-surf-film-festival,portuguese-surf-film-festival,Portuguese Surf Film Festival,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzEyNjksInB1ciI6ImJsb2JfaWQifX0=--714715c6a9100c5eb13a8b54bb22db09ab56a2f8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/145-PSFF.jpg,Exhibitions,,From €5,approved,visitlisboa,en/events/portuguese-surf-film-festival,https://www.visitlisboa.com/en/events,da702f4a13481c024d53829b505a3c1321d6a28b,,,,,,,,,,,,,,,,
lisb-on-jardim-sonoro,lisb-on-jardim-sonoro-26-2026-07-03,LISB /ON # Jardim Sonoro'26,2026-07-03,2026-07-04,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAxMzAsInB1ciI6ImJsb2JfaWQifX0=--bb15d1a9c6f11943a951b48b3fc264ac67ba196f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Gen25_Lisb-on-jardim-sonoro.jpg,Music,,From €50,approved,visitlisboa,en/events/lisb-on-jardim-sonoro,https://www.visitlisboa.com/en/events,909d46e9960ce275ce1243e96546f514a76612ba,,,,,,,,,,,,,,,,
